OBJECTID,FREQUENCY,statefp20,countyfp20,tractce20,blockce20,tip_id,geoid_20,geoid,Shape_Length,lengthbyfreq,area_fraction
1954,2,25,17,351203,2003,607981,2.50174E+14,250173512032003!!,146.0325401,73.01627006,0.416780457
1955,2,25,17,351203,2005,607981,2.50174E+14,250173512032005!!,24.60695447,12.30347724,0.050013741
1956,2,25,17,351203,2006,607981,2.50174E+14,250173512032006!!,618.0743266,309.0371633,0.583483172
1957,2,25,17,351203,3000,607981,2.50174E+14,250173512033000!!,295.9919854,147.9959927,0.495464142
1958,2,25,17,351204,2003,607981,2.50174E+14,250173512042003!!,251.1963244,125.5981622,0.134862815
1959,2,25,17,351204,2007,607981,2.50174E+14,250173512042007!!,441.0536922,220.5268461,0.46522474
1960,2,25,17,351204,2010,607981,2.50174E+14,250173512042010!!,102.617887,51.3089435,0.140491603
1961,2,25,17,351204,2011,607981,2.50174E+14,250173512042011!!,477.3012203,238.6506101,0.971041903
1962,2,25,17,351204,2012,607981,2.50174E+14,250173512042012!!,130.6554968,65.32774838,1
1963,2,25,17,351300,1000,607981,2.50174E+14,250173513001000!!,1492.515198,746.2575992,0.991025491
1964,2,25,17,351300,1001,607981,2.50174E+14,250173513001001!!,688.7344301,344.3672151,1
1965,2,25,17,351300,1002,607981,2.50174E+14,250173513001002!!,1190.978764,595.4893819,0.7945663
1966,2,25,17,351300,1003,607981,2.50174E+14,250173513001003!!,664.2789979,332.139499,0.880396557
1967,2,25,17,351300,1004,607981,2.50174E+14,250173513001004!!,368.184794,184.092397,0.494218542
1968,2,25,17,351300,1005,607981,2.50174E+14,250173513001005!!,81.93284109,40.96642054,0.999981455
1969,2,25,17,351300,1006,607981,2.50174E+14,250173513001006!!,401.6017021,200.8008511,0.997565063
1970,2,25,17,351300,1007,607981,2.50174E+14,250173513001007!!,353.6342582,176.8171291,1
1971,2,25,17,351300,1008,607981,2.50174E+14,250173513001008!!,782.7118074,391.3559037,0.987415142
1972,2,25,17,351300,1009,607981,2.50174E+14,250173513001009!!,557.9690954,278.9845477,0.641447803
1973,2,25,17,351300,2000,607981,2.50174E+14,250173513002000!!,1315.069635,657.5348174,0.999998203
1974,2,25,17,351300,2001,607981,2.50174E+14,250173513002001!!,419.5893731,209.7946866,1
1975,2,25,17,351300,2002,607981,2.50174E+14,250173513002002!!,61.95060181,30.97530091,1
1976,2,25,17,351300,2003,607981,2.50174E+14,250173513002003!!,1173.998989,586.9994945,0.988947048
1977,2,25,17,351300,2004,607981,2.50174E+14,250173513002004!!,1032.859452,516.429726,0.994637642
1978,2,25,17,351300,2005,607981,2.50174E+14,250173513002005!!,261.8334352,130.9167176,1
1979,2,25,17,351300,2006,607981,2.50174E+14,250173513002006!!,571.2691337,285.6345668,0.973035739
1980,2,25,17,351300,2007,607981,2.50174E+14,250173513002007!!,934.0569322,467.0284661,0.997679791
1981,2,25,17,351300,2008,607981,2.50174E+14,250173513002008!!,307.1456603,153.5728302,0.973676062
1982,2,25,17,351300,2009,607981,2.50174E+14,250173513002009!!,578.0960607,289.0480304,0.984688433
1983,2,25,17,351300,2010,607981,2.50174E+14,250173513002010!!,462.7448815,231.3724408,0.999680441
1984,2,25,17,351300,3000,607981,2.50174E+14,250173513003000!!,1435.963796,717.9818979,0.757725698
1985,2,25,17,351300,3001,607981,2.50174E+14,250173513003001!!,536.2751629,268.1375814,0.999980129
1986,2,25,17,351300,3002,607981,2.50174E+14,250173513003002!!,254.6533409,127.3266705,0.999388322
1987,2,25,17,351300,3003,607981,2.50174E+14,250173513003003!!,1119.860339,559.9301697,1
1988,2,25,17,351300,3004,607981,2.50174E+14,250173513003004!!,310.331638,155.165819,0.996049938
1989,2,25,17,351300,3005,607981,2.50174E+14,250173513003005!!,900.2631816,450.1315908,1
1990,2,25,17,351403,1000,606226,2.50174E+14,250173514031000!!,261.8429413,130.9214706,0.990782635
1991,2,25,17,351403,1001,606226,2.50174E+14,250173514031001!!,379.6004485,189.8002242,1
1992,2,25,17,351403,1002,606226,2.50174E+14,250173514031002!!,515.055201,257.5276005,0.999631852
1993,2,25,17,351403,1003,606226,2.50174E+14,250173514031003!!,489.4461798,244.7230899,0.999161987
1994,2,25,17,351403,1004,606226,2.50174E+14,250173514031004!!,544.856113,272.4280565,0.987063376
1995,2,25,17,351403,2000,606226,2.50174E+14,250173514032000!!,1.130504062,0.565252031,0.001253389
1996,2,25,17,351403,2000,607981,2.50174E+14,250173514032000!!,125.1505002,62.57525009,0.138754214
1997,2,25,17,351403,2001,607981,2.50174E+14,250173514032001!!,144.8035761,72.40178806,0.280514514
1998,2,25,17,351403,2002,607981,2.50174E+14,250173514032002!!,117.0461886,58.52309432,0.200673184
1999,2,25,17,351403,2003,607981,2.50174E+14,250173514032003!!,447.1462713,223.5731356,0.887411639
2000,2,25,17,351403,2004,607981,2.50174E+14,250173514032004!!,238.8784298,119.4392149,0.88188367
2001,2,25,17,351403,2005,607981,2.50174E+14,250173514032005!!,969.0293252,484.5146626,1
2002,2,25,17,351403,2006,607981,2.50174E+14,250173514032006!!,344.5471599,172.27358,1
2003,2,25,17,351403,3000,606226,2.50174E+14,250173514033000!!,542.1256949,271.0628474,0.760153855
2004,2,25,17,351403,3001,606226,2.50174E+14,250173514033001!!,76.36997847,38.18498923,0.570515137
2005,2,25,17,351403,3002,606226,2.50174E+14,250173514033002!!,63.58994354,31.79497177,0.091310368
2006,2,25,17,351403,3003,607981,2.50174E+14,250173514033003!!,269.7421311,134.8710655,0.486286742
2007,2,25,17,351403,4000,607981,2.50174E+14,250173514034000!!,472.9784639,236.489232,0.967643374
2008,2,25,17,351403,4001,607981,2.50174E+14,250173514034001!!,583.1337454,291.5668727,0.997537063
2009,2,25,17,351403,4002,607981,2.50174E+14,250173514034002!!,741.4381196,370.7190598,1
2010,2,25,17,351403,4003,607981,2.50174E+14,250173514034003!!,502.2198633,251.1099316,0.91447485
2011,2,25,17,351403,4004,607981,2.50174E+14,250173514034004!!,602.0552946,301.0276473,0.991247618
2012,2,25,17,351403,4005,607981,2.50174E+14,250173514034005!!,558.1895245,279.0947622,1
2013,2,25,17,351403,5000,606226,2.50174E+14,250173514035000!!,444.9956844,222.4978422,1
2014,2,25,17,351403,5001,606226,2.50174E+14,250173514035001!!,179.4083784,89.7041892,0.814367449
2015,2,25,17,351403,5003,606226,2.50174E+14,250173514035003!!,123.618192,61.80909601,0.550444107
2016,2,25,17,351404,1000,606226,2.50174E+14,250173514041000!!,737.6436719,368.8218359,0.800707173
2017,2,25,17,351404,1000,607981,2.50174E+14,250173514041000!!,301.3498702,150.6749351,0.327113228
2018,2,25,17,351404,1001,606226,2.50174E+14,250173514041001!!,275.0086384,137.5043192,0.539500868
2019,2,25,17,351404,1001,607981,2.50174E+14,250173514041001!!,300.5707038,150.2853519,0.589647498
2020,2,25,17,351404,1002,606226,2.50174E+14,250173514041002!!,182.7951787,91.39758933,0.169830038
2021,2,25,17,351404,1002,607981,2.50174E+14,250173514041002!!,742.7974571,371.3987285,0.690112952
2022,2,25,17,351404,1003,607981,2.50174E+14,250173514041003!!,757.9201535,378.9600767,0.920001555
2023,2,25,17,351404,1004,607981,2.50174E+14,250173514041004!!,1028.46026,514.23013,0.99912746
2024,2,25,17,351404,1005,607981,2.50174E+14,250173514041005!!,366.6602156,183.3301078,0.991357573
2025,2,25,17,351404,2000,607981,2.50174E+14,250173514042000!!,1711.247461,855.6237303,0.992746313
2026,2,25,17,351404,2001,607981,2.50174E+14,250173514042001!!,84.77290143,42.38645072,1
2027,2,25,17,351404,2002,607981,2.50174E+14,250173514042002!!,128.7043272,64.35216361,1
2028,2,25,17,351404,2003,607981,2.50174E+14,250173514042003!!,590.4019811,295.2009906,1
2029,2,25,17,351404,2004,607981,2.50174E+14,250173514042004!!,377.7000799,188.8500399,1
2030,2,25,17,351404,2005,607981,2.50174E+14,250173514042005!!,466.6723821,233.3361911,0.975608356
2031,2,25,17,351404,2006,607981,2.50174E+14,250173514042006!!,175.4327194,87.71635969,1
2032,2,25,17,351404,2007,607981,2.50174E+14,250173514042007!!,596.4329643,298.2164821,0.999405465
2033,2,25,17,351404,2008,607981,2.50174E+14,250173514042008!!,341.3661217,170.6830609,1
2034,2,25,17,351404,2009,607981,2.50174E+14,250173514042009!!,454.2955133,227.1477567,1
2035,2,25,17,351404,2010,607981,2.50174E+14,250173514042010!!,559.3937674,279.6968837,0.98258192
2036,2,25,17,351404,2011,607981,2.50174E+14,250173514042011!!,7.36750357,3.683751785,0.999834998
2037,2,25,17,351404,3000,607981,2.50174E+14,250173514043000!!,891.2915188,445.6457594,0.989760367
2038,2,25,17,351404,3001,607981,2.50174E+14,250173514043001!!,261.6186162,130.8093081,1
2039,2,25,17,351404,3002,607981,2.50174E+14,250173514043002!!,337.7173075,168.8586538,0.9982232
2040,2,25,17,351404,3003,607981,2.50174E+14,250173514043003!!,555.377546,277.688773,0.999039618
2041,2,25,17,351404,3004,607981,2.50174E+14,250173514043004!!,591.0796279,295.539814,1
2042,2,25,17,351404,3005,607981,2.50174E+14,250173514043005!!,1515.329687,757.6648435,0.999793521
2043,2,25,17,351404,3006,607981,2.50174E+14,250173514043006!!,341.2718438,170.6359219,0.999825583
2044,2,25,17,351404,4000,607981,2.50174E+14,250173514044000!!,299.7373975,149.8686987,0.999740137
2045,2,25,17,351404,4001,607981,2.50174E+14,250173514044001!!,620.31691,310.158455,1
2046,2,25,17,351404,4002,607981,2.50174E+14,250173514044002!!,381.4957323,190.7478661,0.99996016
2047,2,25,17,351404,4003,607981,2.50174E+14,250173514044003!!,592.2844678,296.1422339,0.996706327
2048,2,25,17,351404,4004,607981,2.50174E+14,250173514044004!!,864.2460553,432.1230276,0.465217135
2049,2,25,17,351404,4005,607981,2.50174E+14,250173514044005!!,817.0158596,408.5079298,0.693582991
2050,2,25,17,351404,4006,607981,2.50174E+14,250173514044006!!,987.532882,493.766441,1
2051,2,25,17,351404,4007,607981,2.50174E+14,250173514044007!!,396.110369,198.0551845,0.990521695
2052,2,25,17,351500,1000,607981,2.50174E+14,250173515001000!!,2280.092894,1140.046447,1
2053,2,25,17,351500,1001,607981,2.50174E+14,250173515001001!!,1025.581497,512.7907486,0.964188853
2054,2,25,17,351500,1002,607981,2.50174E+14,250173515001002!!,618.388746,309.194373,0.974422205
2055,2,25,17,351500,1003,607981,2.50174E+14,250173515001003!!,1874.780423,937.3902116,0.594360184
2056,2,25,17,351500,1004,607981,2.50174E+14,250173515001004!!,101.6091479,50.80457397,0.062858754
2057,2,25,17,351500,1005,607981,2.50174E+14,250173515001005!!,795.5375617,397.7687809,0.291530982
2058,2,25,17,351500,1006,607981,2.50174E+14,250173515001006!!,876.9989193,438.4994597,0.999561904
2059,2,25,17,351500,1007,607981,2.50174E+14,250173515001007!!,2349.243894,1174.621947,1
2060,2,25,17,351500,1008,607981,2.50174E+14,250173515001008!!,82.48787761,41.2439388,1
2061,2,25,17,351500,1009,607981,2.50174E+14,250173515001009!!,652.1618485,326.0809242,0.99998755
2062,2,25,17,351500,1010,607981,2.50174E+14,250173515001010!!,1058.8284,529.4141998,1
2063,2,25,17,351500,2000,607981,2.50174E+14,250173515002000!!,992.4099785,496.2049892,0.706150422
2064,2,25,17,351500,2001,607981,2.50174E+14,250173515002001!!,10.62760133,5.313800666,0.059413004
2065,2,25,17,351500,2002,607981,2.50174E+14,250173515002002!!,507.2699207,253.6349603,1
2066,2,25,17,351500,2003,607981,2.50174E+14,250173515002003!!,142.3400973,71.17004863,0.987057311
2067,2,25,17,351500,2004,607981,2.50174E+14,250173515002004!!,91.2567684,45.6283842,1
2068,2,25,17,351500,2005,607981,2.50174E+14,250173515002005!!,96.77472514,48.38736257,0.999795701
2069,2,25,17,351500,2006,607981,2.50174E+14,250173515002006!!,382.0332256,191.0166128,0.897860755
2070,2,25,17,351500,2007,607981,2.50174E+14,250173515002007!!,204.5926866,102.2963433,0.45882979
2071,2,25,17,351500,2009,607981,2.50174E+14,250173515002009!!,7.076516413,3.538258206,0.030282196
2072,2,25,17,351500,2010,607981,2.50174E+14,250173515002010!!,426.3352356,213.1676178,0.438790406
2073,2,25,17,351500,2011,607981,2.50174E+14,250173515002011!!,304.4867585,152.2433792,0.97861551
2074,2,25,17,351500,2012,607981,2.50174E+14,250173515002012!!,326.9669839,163.483492,0.987494866
2075,2,25,17,351500,2013,607981,2.50174E+14,250173515002013!!,445.6509564,222.8254782,1
2076,2,25,17,351500,2014,607981,2.50174E+14,250173515002014!!,145.5328328,72.7664164,1
2077,2,25,17,351500,2015,607981,2.50174E+14,250173515002015!!,229.0847581,114.542379,0.998372025
2078,2,25,17,351500,3000,607981,2.50174E+14,250173515003000!!,736.4999614,368.2499807,0.853198375
2079,2,25,17,351500,3001,607981,2.50174E+14,250173515003001!!,514.3920463,257.1960231,0.990227288
2080,2,25,17,351500,3002,607981,2.50174E+14,250173515003002!!,502.9172302,251.4586151,0.989644952
2081,2,25,17,351500,3003,607981,2.50174E+14,250173515003003!!,574.320904,287.160452,0.997755921
2082,2,25,17,351500,3004,607981,2.50174E+14,250173515003004!!,396.7683848,198.3841924,0.982763178
2083,2,25,17,351500,3005,607981,2.50174E+14,250173515003005!!,368.1966739,184.0983369,1
2084,2,25,17,351500,3006,607981,2.50174E+14,250173515003006!!,195.6955955,97.84779773,0.999891053
2085,2,25,17,351500,3007,607981,2.50174E+14,250173515003007!!,104.9806269,52.49031345,0.999751077
2086,2,25,17,351500,3008,607981,2.50174E+14,250173515003008!!,395.7059504,197.8529752,0.999944994
2087,2,25,17,351500,3009,607981,2.50174E+14,250173515003009!!,49.61977531,24.80988765,1
2088,2,25,17,351500,3010,607981,2.50174E+14,250173515003010!!,2014.253179,1007.12659,0.998532982
2089,2,25,17,351500,3011,607981,2.50174E+14,250173515003011!!,381.6229332,190.8114666,1
2090,2,25,17,351500,3012,607981,2.50174E+14,250173515003012!!,9.997793179,4.998896589,1
2091,2,25,17,351500,3013,607981,2.50174E+14,250173515003013!!,42.63854019,21.31927009,0.999482873
2092,2,25,17,351500,4003,606226,2.50174E+14,250173515004003!!,149.5587299,74.77936493,0.147110951
2093,2,25,17,351500,4003,607981,2.50174E+14,250173515004003!!,343.6975971,171.8487986,0.338072412
2094,2,25,17,351500,4004,606226,2.50174E+14,250173515004004!!,87.62007881,43.8100394,0.065968793
2095,2,25,17,351500,4004,607981,2.50174E+14,250173515004004!!,1329.875595,664.9377973,1
2096,2,25,17,351500,4005,607981,2.50174E+14,250173515004005!!,1330.078491,665.0392456,0.800260384
2097,2,25,17,351500,4006,607981,2.50174E+14,250173515004006!!,567.1351825,283.5675913,0.190141325
2098,2,25,17,351500,4009,607981,2.50174E+14,250173515004009!!,430.8275544,215.4137772,1
2099,2,25,17,352101,1001,606226,2.50174E+14,250173521011001!!,302.253493,151.1267465,0.223282167
2100,2,25,17,352101,1002,606226,2.50174E+14,250173521011002!!,142.5754128,71.28770641,0.080509617
2101,2,25,17,352101,1003,606226,2.50174E+14,250173521011003!!,641.7876495,320.8938248,0.422410972
2102,2,25,17,352101,1004,606226,2.50174E+14,250173521011004!!,5766.969891,2883.484945,0.651943705
2103,2,25,17,352101,1005,606226,2.50174E+14,250173521011005!!,104.9608012,52.48040061,0.998679255
2104,2,25,17,352101,1006,606226,2.50174E+14,250173521011006!!,739.1237958,369.5618979,0.999577738
2105,2,25,17,352101,1007,606226,2.50174E+14,250173521011007!!,372.7013404,186.3506702,0.950532188
2106,2,25,17,352101,2000,606226,2.50174E+14,250173521012000!!,429.9607447,214.9803724,1
2107,2,25,17,352101,2001,606226,2.50174E+14,250173521012001!!,358.8670715,179.4335358,0.999994282
2108,2,25,17,352101,2002,606226,2.50174E+14,250173521012002!!,256.4428474,128.2214237,0.648061856
2109,2,25,17,352101,2003,606226,2.50174E+14,250173521012003!!,552.9124473,276.4562236,0.546852076
2110,2,25,17,352101,2004,606226,2.50174E+14,250173521012004!!,762.5381091,381.2690546,0.999998466
2111,2,25,17,352101,2005,606226,2.50174E+14,250173521012005!!,294.1872259,147.0936129,0.313996364
2112,2,25,17,352101,3000,606226,2.50174E+14,250173521013000!!,624.2018384,312.1009192,1
2113,2,25,17,352101,3001,606226,2.50174E+14,250173521013001!!,130.9576808,65.47884041,1
2114,2,25,17,352101,3006,607981,2.50174E+14,250173521013006!!,254.4707381,127.2353691,1
2115,2,25,17,352101,3007,607981,2.50174E+14,250173521013007!!,1160.703099,580.3515494,0.932911149
2116,2,25,17,352101,3008,607981,2.50174E+14,250173521013008!!,535.6862338,267.8431169,1
2117,2,25,17,352101,3009,607981,2.50174E+14,250173521013009!!,405.0692828,202.5346414,0.672664477
2118,2,25,17,352101,3012,606226,2.50174E+14,250173521013012!!,2.159820921,1.07991046,0.028596774
2119,2,25,17,352101,3014,607981,2.50174E+14,250173521013014!!,113.8613506,56.93067532,0.348468836
2120,2,25,17,352101,3015,607981,2.50174E+14,250173521013015!!,56.84216717,28.42108358,0.221364268
2121,2,25,17,352101,3017,606226,2.50174E+14,250173521013017!!,1914.069326,957.034663,0.999998347
2122,2,25,17,352101,3018,606226,2.50174E+14,250173521013018!!,43.37745804,21.68872902,0.99999361
2123,2,25,17,352102,1002,607981,2.50174E+14,250173521021002!!,5.242097658,2.621048829,0.01713578
2124,2,25,17,352102,1007,606226,2.50174E+14,250173521021007!!,106.429048,53.21452401,0.08628797
2125,2,25,17,352102,1008,606226,2.50174E+14,250173521021008!!,59.95086726,29.97543363,0.316005157
2126,2,25,17,352102,1009,606226,2.50174E+14,250173521021009!!,172.5414962,86.27074811,0.86152871
2127,2,25,17,352102,1010,606226,2.50174E+14,250173521021010!!,11.73741698,5.868708492,0.016923294
2128,2,25,17,352102,1011,606226,2.50174E+14,250173521021011!!,47.57045495,23.78522747,0.102885384
2129,2,25,17,352102,1012,606226,2.50174E+14,250173521021012!!,454.1247773,227.0623886,0.325581968
2130,2,25,17,352102,2000,607981,2.50174E+14,250173521022000!!,281.9507435,140.9753717,0.999864191
2131,2,25,17,352102,2001,607981,2.50174E+14,250173521022001!!,546.4640929,273.2320464,0.997328574
2132,2,25,17,352102,2002,607981,2.50174E+14,250173521022002!!,464.454604,232.227302,1
2133,2,25,17,352102,2003,607981,2.50174E+14,250173521022003!!,663.1492291,331.5746145,0.988156562
2134,2,25,17,352102,2004,607981,2.50174E+14,250173521022004!!,201.1754624,100.5877312,0.999571824
2135,2,25,17,352102,2005,607981,2.50174E+14,250173521022005!!,36.95652876,18.47826438,0.292737226
2136,2,25,17,352102,2006,607981,2.50174E+14,250173521022006!!,278.4147427,139.2073713,0.947035941
2137,2,25,17,352102,2007,607981,2.50174E+14,250173521022007!!,37.40088918,18.70044459,0.044764863
2138,2,25,17,352102,2008,607981,2.50174E+14,250173521022008!!,303.9026528,151.9513264,0.627750172
2139,2,25,17,352102,2009,607981,2.50174E+14,250173521022009!!,264.7324452,132.3662226,0.906778443
2140,2,25,17,352102,2010,607981,2.50174E+14,250173521022010!!,92.16952276,46.08476138,0.147973893
2141,2,25,17,352102,2011,607981,2.50174E+14,250173521022011!!,87.11184475,43.55592238,0.157039941
2142,2,25,17,352200,1000,607981,2.50174E+14,250173522001000!!,1176.349538,588.1747689,1
2143,2,25,17,352200,1001,607981,2.50174E+14,250173522001001!!,412.4274042,206.2137021,1
2144,2,25,17,352200,1002,607981,2.50174E+14,250173522001002!!,388.4830265,194.2415133,0.991659368
2145,2,25,17,352200,1003,607981,2.50174E+14,250173522001003!!,351.4421168,175.7210584,0.995010417
2146,2,25,17,352200,1004,607981,2.50174E+14,250173522001004!!,169.1409301,84.57046505,0.997747373
2147,2,25,17,352200,1005,607981,2.50174E+14,250173522001005!!,220.2385245,110.1192622,0.998416484
2148,2,25,17,352200,1006,607981,2.50174E+14,250173522001006!!,279.2358088,139.6179044,0.998017614
2149,2,25,17,352200,1007,607981,2.50174E+14,250173522001007!!,297.6358854,148.8179427,1
2150,2,25,17,352200,1008,607981,2.50174E+14,250173522001008!!,567.9076427,283.9538214,1
2151,2,25,17,352200,1009,607981,2.50174E+14,250173522001009!!,245.6554004,122.8277002,0.994516108
2152,2,25,17,352200,1010,607981,2.50174E+14,250173522001010!!,492.3569582,246.1784791,1
2153,2,25,17,352200,1011,607981,2.50174E+14,250173522001011!!,365.2940241,182.647012,0.993630839
